# px1=196,234  px2=196,236  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
371,21124.0,21157.6171875,21158.0,21158.1796875
372,21148.0,21157.61328125,21142.0,21158.1640625
373,21148.0,21157.609375,21174.0,21158.146484375
374,21140.0,21157.609375,21166.0,21158.134765625
375,21172.0,21157.611328125,21166.0,21158.12890625
376,21140.0,21157.619140625,21150.0,21158.125
377,21156.0,21157.625,21142.0,21158.12109375
378,21132.0,21157.62890625,21158.0,21158.115234375
379,21164.0,21157.63671875,21158.0,21158.119140625
380,21164.0,21157.640625,21166.0,21158.12109375
381,21148.0,21157.654296875,21150.0,21158.13671875
382,21148.0,21157.658203125,21142.0,21158.14453125
383,21148.0,21157.669921875,21158.0,21158.1640625
384,21132.0,21157.673828125,21166.0,21158.177734375
385,21148.0,21157.66796875,21158.0,21158.171875
386,21140.0,21157.6640625,21158.0,21158.171875
387,21132.0,21157.658203125,21158.0,21158.16796875
388,21140.0,21157.658203125,21158.0,21158.171875
389,21148.0,21157.658203125,21150.0,21158.1796875
390,21140.0,21157.6640625,21150.0,21158.189453125
391,21156.0,21157.673828125,21166.0,21158.21484375
392,21140.0,21157.68359375,21174.0,21158.234375
393,21140.0,21157.6953125,21166.0,21158.25390625
394,21140.0,21157.7109375,21158.0,21158.28125
395,21164.0,21157.734375,21166.0,21158.31640625
396,21180.0,21157.755859375,21166.0,21158.35546875
397,21140.0,21157.78515625,21150.0,21158.40625
398,21108.0,21157.81640625,21142.0,21158.458984375
399,21148.0,21157.85546875,21158.0,21158.52734375
400,21148.0,21157.88671875,21158.0,21158.59765625
401,21148.0,21157.90625,21142.0,21158.64453125
402,21156.0,21157.93359375,21166.0,21158.697265625
403,21140.0,21157.955078125,21150.0,21158.744140625
404,21164.0,21157.984375,21182.0,21158.7890625
405,21132.0,21158.01171875,21142.0,21158.841796875
406,21140.0,21158.04296875,21126.0,21158.892578125
407,21132.0,21158.078125,21150.0,21158.955078125
408,21148.0,21158.111328125,21166.0,21159.01953125
409,21156.0,21158.1484375,21158.0,21159.083984375
410,21156.0,21158.189453125,21158.0,21159.140625
411,21124.0,21158.240234375,21150.0,21159.205078125
412,21140.0,21158.291015625,21166.0,21159.267578125
413,21148.0,21158.34765625,21158.0,21159.33984375
414,21140.0,21158.3984375,21150.0,21159.396484375
415,21164.0,21158.45703125,21150.0,21159.46484375
416,21148.0,21158.509765625,21174.0,21159.525390625
417,21148.0,21158.55078125,21158.0,21159.57421875
418,21148.0,21158.595703125,21174.0,21159.62109375
419,21148.0,21158.6328125,21142.0,21159.66796875
420,21140.0,21158.671875,21198.0,21159.720703125
421,21116.0,21158.7265625,21158.0,21159.7734375
422,21148.0,21158.78125,21158.0,21159.83203125
423,21124.0,21158.837890625,21150.0,21159.89453125
424,21164.0,21158.89453125,21150.0,21159.96484375
425,21148.0,21158.9296875,21166.0,21160.0390625
426,21148.0,21158.97265625,21158.0,21160.1171875
427,21172.0,21159.009765625,21166.0,21160.19921875
428,21148.0,21159.048828125,21174.0,21160.28125
429,21132.0,21159.08984375,21166.0,21160.3671875
430,21140.0,21159.12890625,21158.0,21160.44921875
431,21156.0,21159.1875,21166.0,21160.52734375
432,21140.0,21159.244140625,21150.0,21160.5859375
433,21156.0,21159.31640625,21166.0,21160.640625
434,21148.0,21159.3828125,21158.0,21160.712890625
435,21132.0,21159.484375,21166.0,21160.76953125
436,21156.0,21159.58203125,21182.0,21160.84765625
437,21164.0,21159.671875,21158.0,21160.91796875
438,21148.0,21159.759765625,21150.0,21161.0
439,21148.0,21159.865234375,21158.0,21161.0703125
440,21148.0,21159.970703125,21158.0,21161.125
441,21140.0,21160.09375,21182.0,21161.19140625
442,21148.0,21160.2109375,21174.0,21161.28515625
443,21156.0,21160.328125,21166.0,21161.375
444,21164.0,21160.44140625,21174.0,21161.48046875
445,21148.0,21160.556640625,21158.0,21161.56640625
446,21148.0,21160.66796875,21174.0,21161.6796875
447,21156.0,21160.73828125,21158.0,21161.78515625
448,21172.0,21160.810546875,21142.0,21161.892578125
449,21156.0,21160.873046875,21158.0,21162.0078125
450,21156.0,21160.94140625,21158.0,21162.134765625
451,21180.0,21160.943359375,21174.0,21162.255859375
452,21172.0,21160.953125,21142.0,21162.375
453,21156.0,21160.9375,21174.0,21162.51953125
454,21140.0,21160.9375,21158.0,21162.65625
455,21156.0,21160.875,21166.0,21162.78515625
456,21156.0,21160.8359375,21174.0,21162.919921875
457,21148.0,21160.82421875,21182.0,21163.00390625
458,21148.0,21160.80078125,21174.0,21163.076171875
459,21164.0,21160.76953125,21174.0,21163.125
460,21140.0,21160.740234375,21158.0,21163.169921875
461,21140.0,21160.69140625,21166.0,21163.208984375
462,21140.0,21160.61328125,21166.0,21163.23046875
463,21132.0,21160.546875,21158.0,21163.27734375
464,21156.0,21160.43359375,21174.0,21163.322265625
465,21156.0,21160.33984375,21174.0,21163.42578125
466,21132.0,21160.2578125,21174.0,21163.494140625
467,21148.0,21160.205078125,21150.0,21163.65234375
468,21148.0,21160.185546875,21166.0,21163.802734375
469,21156.0,21160.19140625,21142.0,21163.908203125
470,21148.0,21160.205078125,21158.0,21163.998046875
471,21148.0,21160.26171875,21166.0,21164.12109375
472,21172.0,21160.279296875,21174.0,21164.224609375
473,21148.0,21160.236328125,21158.0,21164.408203125
474,21148.0,21160.275390625,21158.0,21164.58984375
475,21148.0,21160.310546875,21166.0,21164.783203125
476,21124.0,21160.365234375,21158.0,21164.96484375
477,21132.0,21160.435546875,21158.0,21165.12890625
478,21148.0,21160.58203125,21150.0,21165.3515625
479,21148.0,21160.765625,21190.0,21165.4375
480,21172.0,21160.98046875,21174.0,21165.609375
481,21148.0,21161.181640625,21174.0,21165.734375
482,21156.0,21161.404296875,21174.0,21165.859375
483,21148.0,21161.669921875,21166.0,21165.7890625
484,21140.0,21161.91015625,21150.0,21165.6875
485,21148.0,21162.16796875,21182.0,21165.583984375
486,21140.0,21162.388671875,21174.0,21165.46875
487,21172.0,21162.654296875,21182.0,21165.185546875
488,21148.0,21162.90625,21174.0,21164.955078125
489,21148.0,21163.1640625,21158.0,21164.705078125
490,21164.0,21163.36328125,21174.0,21164.376953125
491,21188.0,21163.576171875,21150.0,21164.013671875
492,21180.0,21163.771484375,21174.0,21163.638671875
493,21180.0,21163.974609375,21158.0,21163.2265625
494,21164.0,21164.142578125,21158.0,21162.73046875
495,21156.0,21164.2734375,21142.0,21162.357421875
496,21164.0,21164.453125,21158.0,21161.94140625
497,21148.0,21164.6328125,21158.0,21161.6328125
498,21148.0,21164.74609375,21158.0,21161.251953125
499,21156.0,21164.810546875,21158.0,21161.14453125
500,21164.0,21164.833984375,21142.0,21161.05859375
501,21180.0,21164.830078125,21150.0,21161.025390625
502,21148.0,21164.80859375,21150.0,21160.9140625
503,21156.0,21164.708984375,21166.0,21161.0546875
504,21156.0,21164.66015625,21158.0,21161.01171875
505,21148.0,21164.66796875,21174.0,21160.900390625
506,21148.0,21164.6171875,21150.0,21160.982421875
507,21148.0,21164.552734375,21142.0,21161.091796875
508,21148.0,21164.455078125,21142.0,21161.212890625
509,21148.0,21164.31640625,21150.0,21161.361328125
510,21148.0,21164.17578125,21166.0,21161.89453125
511,21180.0,21163.986328125,21150.0,21162.314453125
512,21164.0,21163.8359375,21150.0,21163.158203125
513,21156.0,21163.72265625,21166.0,21163.876953125
514,21164.0,21163.580078125,21166.0,21164.53125
515,21148.0,21163.4375,21174.0,21165.009765625
516,21172.0,21163.275390625,21182.0,21165.37109375
517,21148.0,21163.115234375,21182.0,21165.8125
518,21140.0,21162.953125,21190.0,21165.78515625
519,21164.0,21162.7734375,21174.0,21165.677734375
520,21156.0,21162.611328125,21182.0,21165.076171875
521,21156.0,21162.41796875,21174.0,21164.5
522,21156.0,21162.224609375,21190.0,21163.8828125
523,21148.0,21162.015625,21166.0,21163.154296875
524,21148.0,21161.81640625,21174.0,21162.658203125
525,21156.0,21161.619140625,21174.0,21162.0234375
526,21148.0,21161.40625,21166.0,21161.685546875
527,21156.0,21161.228515625,21142.0,21161.314453125
528,21140.0,21161.0078125,21150.0,21161.298828125
529,21156.0,21160.798828125,21150.0,21161.40625
530,21156.0,21160.62109375,21158.0,21161.55078125
531,21148.0,21160.498046875,21158.0,21161.9453125
532,21148.0,21160.41015625,21158.0,21162.126953125
533,21132.0,21160.333984375,21158.0,21162.322265625
