# px1=188,200  px2=166,490  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
311,22284.0,22299.9375,22216.0,22179.859375
312,22292.0,22300.32421875,22166.0,22179.689453125
313,22310.0,22300.6875,22174.0,22179.521484375
314,22310.0,22301.015625,22208.0,22179.36328125
315,22276.0,22301.328125,22200.0,22179.244140625
316,22318.0,22301.6328125,22190.0,22179.1328125
317,22318.0,22301.93359375,22174.0,22179.07421875
318,22284.0,22302.23046875,22190.0,22178.951171875
319,22310.0,22302.54296875,22190.0,22178.857421875
320,22326.0,22302.89453125,22190.0,22178.671875
321,22300.0,22303.2578125,22182.0,22178.412109375
322,22300.0,22303.58203125,22200.0,22178.1953125
323,22292.0,22303.96484375,22208.0,22177.908203125
324,22300.0,22304.30859375,22174.0,22177.685546875
325,22292.0,22304.68359375,22182.0,22177.455078125
326,22310.0,22305.03515625,22216.0,22177.275390625
327,22326.0,22305.44140625,22190.0,22177.0859375
328,22310.0,22305.853515625,22190.0,22176.8984375
329,22310.0,22306.228515625,22182.0,22176.72265625
330,22326.0,22306.58984375,22182.0,22176.60546875
331,22310.0,22306.96484375,22182.0,22176.515625
332,22310.0,22307.330078125,22174.0,22176.4296875
333,22318.0,22307.7265625,22182.0,22176.37109375
334,22300.0,22308.119140625,22182.0,22176.328125
335,22300.0,22308.537109375,22200.0,22176.330078125
336,22276.0,22308.96484375,22174.0,22176.28515625
337,22326.0,22309.365234375,22190.0,22176.1875
338,22310.0,22309.771484375,22208.0,22176.13671875
339,22318.0,22310.17578125,22190.0,22176.09375
340,22326.0,22310.57421875,22190.0,22176.078125
341,22350.0,22310.9765625,22182.0,22176.078125
342,22342.0,22311.37890625,22190.0,22176.091796875
343,22310.0,22311.78515625,22166.0,22176.16796875
344,22318.0,22312.18359375,22174.0,22176.234375
345,22326.0,22312.595703125,22182.0,22176.30078125
346,22310.0,22313.015625,22200.0,22176.3671875
347,22310.0,22313.4375,22208.0,22176.484375
348,22318.0,22313.87109375,22166.0,22176.59375
349,22318.0,22314.296875,22182.0,22176.765625
350,22326.0,22314.73046875,22190.0,22176.89453125
351,22310.0,22315.142578125,22174.0,22177.0703125
352,22326.0,22315.5390625,22182.0,22177.205078125
353,22318.0,22315.9375,22182.0,22177.25390625
354,22318.0,22316.357421875,22158.0,22177.3203125
355,22310.0,22316.74609375,22190.0,22177.33984375
356,22310.0,22317.150390625,22190.0,22177.390625
357,22326.0,22317.533203125,22182.0,22177.462890625
358,22334.0,22317.939453125,22182.0,22177.546875
359,22318.0,22318.30859375,22174.0,22177.6484375
360,22334.0,22318.68359375,22174.0,22177.75
361,22310.0,22319.08203125,22182.0,22177.8359375
362,22350.0,22319.48828125,22200.0,22177.94921875
363,22326.0,22319.884765625,22166.0,22178.08984375
364,22326.0,22320.29296875,22208.0,22178.22265625
365,22318.0,22320.6875,22174.0,22178.384765625
366,22342.0,22321.064453125,22182.0,22178.56640625
367,22342.0,22321.4296875,22190.0,22178.798828125
368,22350.0,22321.75,22190.0,22179.046875
369,22334.0,22322.080078125,22200.0,22179.26171875
370,22342.0,22322.435546875,22200.0,22179.4765625
371,22310.0,22322.78125,22190.0,22179.7265625
372,22334.0,22323.1640625,22190.0,22179.9609375
373,22342.0,22323.54296875,22200.0,22180.205078125
374,22342.0,22323.9453125,22190.0,22180.4375
375,22318.0,22324.34765625,22208.0,22180.7109375
376,22326.0,22324.73828125,22182.0,22180.99609375
377,22318.0,22325.11328125,22190.0,22181.291015625
378,22342.0,22325.53125,22216.0,22181.54296875
379,22342.0,22325.94921875,22190.0,22181.818359375
380,22342.0,22326.376953125,22224.0,22182.078125
381,22334.0,22326.814453125,22200.0,22182.357421875
382,22310.0,22327.2734375,22190.0,22182.58984375
383,22334.0,22327.75390625,22200.0,22182.806640625
384,22334.0,22328.22265625,22182.0,22183.01171875
385,22350.0,22328.673828125,22200.0,22183.197265625
386,22326.0,22329.150390625,22182.0,22183.369140625
387,22334.0,22329.6484375,22190.0,22183.4765625
388,22342.0,22330.150390625,22174.0,22183.59765625
389,22342.0,22330.6640625,22190.0,22183.69140625
390,22326.0,22331.1796875,22190.0,22183.806640625
391,22318.0,22331.732421875,22190.0,22183.85546875
392,22342.0,22332.27734375,22216.0,22183.919921875
393,22326.0,22332.814453125,22200.0,22184.0234375
394,22350.0,22333.341796875,22190.0,22184.140625
395,22342.0,22333.888671875,22200.0,22184.24609375
396,22358.0,22334.431640625,22190.0,22184.353515625
397,22342.0,22335.0,22200.0,22184.4296875
398,22350.0,22335.54296875,22200.0,22184.525390625
399,22318.0,22336.10546875,22200.0,22184.6015625
400,22334.0,22336.666015625,22200.0,22184.662109375
401,22342.0,22337.1953125,22182.0,22184.75
402,22342.0,22337.7109375,22224.0,22184.861328125
403,22342.0,22338.208984375,22182.0,22184.984375
404,22310.0,22338.705078125,22216.0,22185.125
405,22310.0,22339.2109375,22200.0,22185.263671875
406,22326.0,22339.705078125,22190.0,22185.4140625
407,22350.0,22340.1953125,22190.0,22185.572265625
408,22326.0,22340.685546875,22190.0,22185.7109375
409,22334.0,22341.17578125,22208.0,22185.83203125
410,22342.0,22341.66796875,22182.0,22185.98046875
411,22342.0,22342.1640625,22200.0,22186.12109375
412,22366.0,22342.650390625,22190.0,22186.28125
413,22366.0,22343.12890625,22200.0,22186.44921875
414,22374.0,22343.640625,22200.0,22186.6171875
415,22350.0,22344.15234375,22190.0,22186.8046875
416,22358.0,22344.716796875,22200.0,22186.96484375
417,22326.0,22345.2890625,22208.0,22187.1171875
418,22342.0,22345.833984375,22216.0,22187.2890625
419,22350.0,22346.400390625,22190.0,22187.47265625
420,22342.0,22346.9296875,22216.0,22187.66796875
421,22350.0,22347.470703125,22190.0,22187.87109375
422,22358.0,22347.97265625,22224.0,22188.0859375
423,22366.0,22348.4765625,22216.0,22188.32421875
424,22350.0,22348.98046875,22240.0,22188.5625
425,22366.0,22349.484375,22216.0,22188.783203125
426,22350.0,22349.94921875,22208.0,22189.013671875
427,22334.0,22350.404296875,22200.0,22189.255859375
428,22350.0,22350.84765625,22200.0,22189.49609375
429,22350.0,22351.271484375,22200.0,22189.75390625
430,22350.0,22351.697265625,22190.0,22190.00390625
431,22358.0,22352.09765625,22216.0,22190.2734375
